Invoice,StockCode,Quantity,InvoiceDate,Price,Customer ID
517252,20724,2,2010-07-27 15:32:00,0.85,12637
517252,22661,3,2010-07-27 15:32:00,0.85,12637
517270,48138,10,2010-07-28 09:28:00,6.35,12731
517270,20685,10,2010-07-28 09:28:00,6.35,12731
517270,48189,10,2010-07-28 09:28:00,6.35,12731
517270,48184,10,2010-07-28 09:28:00,6.35,12731
517270,21524,10,2010-07-28 09:28:00,6.35,12731
517270,21563,12,2010-07-28 09:28:00,2.95,12731
517270,21558,6,2010-07-28 09:28:00,2.55,12731
517270,21559,24,2010-07-28 09:28:00,2.55,12731
517270,22352,12,2010-07-28 09:28:00,2.55,12731
517270,85014B,48,2010-07-28 09:28:00,4.95,12731
517270,85014A,48,2010-07-28 09:28:00,4.95,12731
517270,84879,160,2010-07-28 09:28:00,1.45,12731
517270,22556,60,2010-07-28 09:28:00,1.65,12731
517270,20682,24,2010-07-28 09:28:00,3.25,12731
517270,21731,60,2010-07-28 09:28:00,1.65,12731
517333,22423,6,2010-07-28 13:05:00,12.75,12656
517333,21539,9,2010-07-28 13:05:00,4.95,12656
517333,21249,6,2010-07-28 13:05:00,2.95,12656
517333,POST,3,2010-07-28 13:05:00,18.0,12656
517333,21212,24,2010-07-28 13:05:00,0.55,12656
517333,21977,24,2010-07-28 13:05:00,0.55,12656
517333,21976,24,2010-07-28 13:05:00,0.55,12656
517333,22630,12,2010-07-28 13:05:00,1.95,12656
517333,22083,6,2010-07-28 13:05:00,2.95,12656
517333,20749,2,2010-07-28 13:05:00,7.95,12656
517333,22432,6,2010-07-28 13:05:00,1.95,12656
517333,20725,10,2010-07-28 13:05:00,1.65,12656
517333,20726,10,2010-07-28 13:05:00,1.65,12656
517333,21559,6,2010-07-28 13:05:00,2.55,12656
517333,22326,12,2010-07-28 13:05:00,2.95,12656
517333,22328,12,2010-07-28 13:05:00,2.95,12656
517333,22352,6,2010-07-28 13:05:00,2.55,12656
517333,22383,10,2010-07-28 13:05:00,1.65,12656
517333,22384,10,2010-07-28 13:05:00,1.65,12656
517333,21086,12,2010-07-28 13:05:00,0.65,12656
517333,21936,15,2010-07-28 13:05:00,2.95,12656
517333,21937,5,2010-07-28 13:05:00,2.95,12656
517351,21061,12,2010-07-28 14:43:00,0.85,12484
517351,21063,12,2010-07-28 14:43:00,0.85,12484
517351,21062,12,2010-07-28 14:43:00,0.85,12484
517351,85123A,6,2010-07-28 14:43:00,2.95,12484
517351,51014L,12,2010-07-28 14:43:00,0.85,12484
517351,51014A,12,2010-07-28 14:43:00,0.85,12484
517351,21110,1,2010-07-28 14:43:00,6.75,12484
517351,22087,6,2010-07-28 14:43:00,2.95,12484
517351,21110,3,2010-07-28 14:43:00,6.75,12484
517351,21108,9,2010-07-28 14:43:00,2.55,12484
517351,22418,24,2010-07-28 14:43:00,0.85,12484
517351,22382,6,2010-07-28 14:43:00,1.65,12484
517351,21100,6,2010-07-28 14:43:00,1.65,12484
517351,20728,6,2010-07-28 14:43:00,1.65,12484
517351,22045,25,2010-07-28 14:43:00,0.42,12484
517351,21500,25,2010-07-28 14:43:00,0.42,12484
517351,35471D,6,2010-07-28 14:43:00,1.25,12484
517351,84375,8,2010-07-28 14:43:00,1.95,12484
517351,20727,5,2010-07-28 14:43:00,1.65,12484
517351,20724,6,2010-07-28 14:43:00,0.85,12484
517351,22356,6,2010-07-28 14:43:00,0.85,12484
517351,22198,15,2010-07-28 14:43:00,1.65,12484
517351,21463,2,2010-07-28 14:43:00,5.95,12484
517351,37503,2,2010-07-28 14:43:00,10.75,12484
517351,21427,4,2010-07-28 14:43:00,2.1,12484
517351,35471A,6,2010-07-28 14:43:00,1.25,12484
517351,22090,5,2010-07-28 14:43:00,2.95,12484
517351,22129,126,2010-07-28 14:43:00,0.72,12484
517351,22128,126,2010-07-28 14:43:00,1.06,12484
517351,22236,1,2010-07-28 14:43:00,12.75,12484
517351,21107,6,2010-07-28 14:43:00,2.95,12484
517351,21464,2,2010-07-28 14:43:00,4.25,12484
517351,35924,6,2010-07-28 14:43:00,2.1,12484
517351,22669,1,2010-07-28 14:43:00,2.95,12484
517351,22327,6,2010-07-28 14:43:00,2.95,12484
517351,22629,6,2010-07-28 14:43:00,1.95,12484
517351,22352,6,2010-07-28 14:43:00,2.55,12484
517351,22329,6,2010-07-28 14:43:00,1.65,12484
517351,22353,6,2010-07-28 14:43:00,2.55,12484
517351,21559,6,2010-07-28 14:43:00,2.55,12484
517351,21558,6,2010-07-28 14:43:00,2.55,12484
517351,22276,2,2010-07-28 14:43:00,2.55,12484
517351,47580,2,2010-07-28 14:43:00,2.55,12484
517351,47559B,4,2010-07-28 14:43:00,1.25,12484
517351,47567B,4,2010-07-28 14:43:00,5.95,12484
517351,22668,6,2010-07-28 14:43:00,2.95,12484
517351,22669,5,2010-07-28 14:43:00,2.95,12484
517351,47599B,6,2010-07-28 14:43:00,2.1,12484
517351,21427,2,2010-07-28 14:43:00,2.1,12484
517351,22275,3,2010-07-28 14:43:00,8.5,12484
517351,21713,8,2010-07-28 14:43:00,2.1,12484
517351,22457,6,2010-07-28 14:43:00,2.95,12484
517351,84562A,2,2010-07-28 14:43:00,7.95,12484
517353,M,1,2010-07-28 14:47:00,20.0,12806
C517461,21763,-1,2010-07-29 11:35:00,29.95,14911
C517470,21206,-3,2010-07-29 11:55:00,1.65,12472
C517470,22629,-1,2010-07-29 11:55:00,1.95,12472
C517470,20719,-3,2010-07-29 11:55:00,0.85,12472
C517470,20724,-2,2010-07-29 11:55:00,0.85,12472
C517470,21241,-1,2010-07-29 11:55:00,0.85,12472
517474,22704,25,2010-07-29 12:03:00,0.42,12609
517474,84849B,12,2010-07-29 12:03:00,1.69,12609
517474,84847,6,2010-07-29 12:03:00,3.75,12609
517474,22077,12,2010-07-29 12:03:00,1.65,12609
517474,84836,12,2010-07-29 12:03:00,1.25,12609
517474,21668,12,2010-07-29 12:03:00,1.25,12609
517474,21669,12,2010-07-29 12:03:00,1.25,12609
517474,21671,12,2010-07-29 12:03:00,1.25,12609
517474,21672,12,2010-07-29 12:03:00,1.25,12609
517474,22551,12,2010-07-29 12:03:00,1.65,12609
517474,22554,12,2010-07-29 12:03:00,1.65,12609
517474,22497,4,2010-07-29 12:03:00,4.25,12609
517474,85232B,9,2010-07-29 12:03:00,4.95,12609
517474,85232D,3,2010-07-29 12:03:00,4.95,12609
517474,21754,3,2010-07-29 12:03:00,5.95,12609
517474,21398,6,2010-07-29 12:03:00,2.1,12609
517474,21399,6,2010-07-29 12:03:00,2.1,12609
517474,22303,12,2010-07-29 12:03:00,2.55,12609
517474,21524,2,2010-07-29 12:03:00,7.49,12609
517474,21164,6,2010-07-29 12:03:00,2.95,12609
517474,22328,6,2010-07-29 12:03:00,2.95,12609
517474,22326,6,2010-07-29 12:03:00,2.95,12609
517474,POST,2,2010-07-29 12:03:00,18.0,12609
517481,C2,1,2010-07-29 12:27:00,100.0,12737
517483,M,1,2010-07-29 12:29:00,3610.5,12737
517485,C2,1,2010-07-29 12:32:00,110.0,12678
517512,22630,12,2010-07-29 13:27:00,1.95,12408
517512,22631,12,2010-07-29 13:27:00,1.95,12408
517512,22451,6,2010-07-29 13:27:00,3.35,12408
517512,84674,6,2010-07-29 13:27:00,2.95,12408
517512,79190A,15,2010-07-29 13:27:00,0.42,12408
517512,20751,12,2010-07-29 13:27:00,2.1,12408
517512,22629,12,2010-07-29 13:27:00,1.95,12408
517512,22551,12,2010-07-29 13:27:00,1.65,12408
517512,22554,12,2010-07-29 13:27:00,1.65,12408
517512,POST,1,2010-07-29 13:27:00,15.0,12408
517539,85008,3,2010-07-29 16:08:00,4.95,12525
517539,21114,10,2010-07-29 16:08:00,1.25,12525
517539,21039,6,2010-07-29 16:08:00,2.55,12525
517539,21539,3,2010-07-29 16:08:00,4.95,12525
517539,21535,6,2010-07-29 16:08:00,2.55,12525
517539,21527,2,2010-07-29 16:08:00,7.95,12525
517539,22073,4,2010-07-29 16:08:00,3.75,12525
517539,22180,2,2010-07-29 16:08:00,9.95,12525
517539,85099B,10,2010-07-29 16:08:00,1.95,12525
517539,85049B,12,2010-07-29 16:08:00,1.25,12525
517539,85049D,12,2010-07-29 16:08:00,1.25,12525
517539,85199L,12,2010-07-29 16:08:00,0.65,12525
517539,20725,10,2010-07-29 16:08:00,1.65,12525
517539,22379,10,2010-07-29 16:08:00,2.1,12525
517539,22382,10,2010-07-29 16:08:00,1.65,12525
517539,22662,10,2010-07-29 16:08:00,1.65,12525
517539,22661,10,2010-07-29 16:08:00,0.85,12525
C517564,20914,-2,2010-07-30 07:51:00,2.55,12471
C517619,21212,-240,2010-07-30 11:33:00,0.42,17404
517631,M,1,2010-07-30 12:38:00,55.0,12415
517645,22273,6,2010-07-30 13:31:00,2.95,14911
517645,22271,6,2010-07-30 13:31:00,2.95,14911
517645,21889,24,2010-07-30 13:31:00,1.25,14911
517645,22561,12,2010-07-30 13:31:00,1.65,14911
517645,22114,12,2010-07-30 13:31:00,3.95,14911
517645,22139,12,2010-07-30 13:31:00,4.95,14911
517645,21232,12,2010-07-30 13:31:00,1.25,14911
517645,21231,12,2010-07-30 13:31:00,1.25,14911
517645,22283,6,2010-07-30 13:31:00,7.95,14911
517645,22441,8,2010-07-30 13:31:00,2.1,14911
517645,22666,12,2010-07-30 13:31:00,2.95,14911
517645,22423,36,2010-07-30 13:31:00,10.95,14911
517645,48187,4,2010-07-30 13:31:00,7.49,14911
517645,22691,4,2010-07-30 13:31:00,7.49,14911
C517672,21527,-3,2010-07-30 16:40:00,7.95,12733
517673,22384,8,2010-07-30 16:50:00,1.65,12733
517673,M,1,2010-07-30 16:50:00,0.85,12733
517673,37501,6,2010-07-30 16:50:00,6.95,12733
517673,37502,2,2010-07-30 16:50:00,2.95,12733
517673,37500,4,2010-07-30 16:50:00,9.95,12733
517673,84997C,6,2010-07-30 16:50:00,3.75,12733
517673,84997D,6,2010-07-30 16:50:00,3.75,12733
517673,22423,4,2010-07-30 16:50:00,12.75,12733
517673,21843,4,2010-07-30 16:50:00,10.95,12733
517673,21210,1,2010-07-30 16:50:00,1.45,12733
517673,84987,1,2010-07-30 16:50:00,1.45,12733
517673,22659,6,2010-07-30 16:50:00,1.95,12733
517673,47590B,6,2010-07-30 16:50:00,5.45,12733
517673,22587,12,2010-07-30 16:50:00,0.85,12733
517673,22091,1,2010-07-30 16:50:00,1.25,12733
517673,21577,6,2010-07-30 16:50:00,2.25,12733
517673,47591D,8,2010-07-30 16:50:00,1.95,12733
517673,21156,6,2010-07-30 16:50:00,1.95,12733
517673,22611,6,2010-07-30 16:50:00,4.95,12733
517673,21621,4,2010-07-30 16:50:00,8.5,12733
517673,22612,4,2010-07-30 16:50:00,3.75,12733
517673,22149,8,2010-07-30 16:50:00,2.1,12733
517673,22147,8,2010-07-30 16:50:00,1.45,12733
517673,20971,10,2010-07-30 16:50:00,1.25,12733
517673,21527,6,2010-07-30 16:50:00,7.95,12733
517819,22215,10,2010-08-02 12:23:00,8.5,12527
517820,22383,10,2010-08-02 12:24:00,1.65,12621
517820,22077,12,2010-08-02 12:24:00,1.65,12621
517820,21381,12,2010-08-02 12:24:00,1.69,12621
517820,21116,3,2010-08-02 12:24:00,4.95,12621
517820,20794,8,2010-08-02 12:24:00,2.55,12621
517820,22382,10,2010-08-02 12:24:00,1.65,12621
517820,22629,12,2010-08-02 12:24:00,1.95,12621
517820,22631,12,2010-08-02 12:24:00,1.95,12621
517820,22556,12,2010-08-02 12:24:00,1.65,12621
517820,84006,12,2010-08-02 12:24:00,0.85,12621
517820,22584,6,2010-08-02 12:24:00,2.55,12621
517820,21915,12,2010-08-02 12:24:00,1.25,12621
517823,21833,12,2010-08-02 12:37:00,1.69,12395
517823,22650,12,2010-08-02 12:37:00,1.45,12395
517823,21156,8,2010-08-02 12:37:00,1.95,12395
517823,22367,8,2010-08-02 12:37:00,1.95,12395
517823,22357,4,2010-08-02 12:37:00,4.25,12395
517823,22629,12,2010-08-02 12:37:00,1.95,12395
517823,22356,10,2010-08-02 12:37:00,0.85,12395
517823,20719,10,2010-08-02 12:37:00,0.85,12395
517823,20724,10,2010-08-02 12:37:00,0.85,12395
517823,20750,2,2010-08-02 12:37:00,7.95,12395
517823,21432,2,2010-08-02 12:37:00,5.95,12395
517823,21578,6,2010-08-02 12:37:00,2.25,12395
517823,21249,6,2010-08-02 12:37:00,2.95,12395
517823,22551,12,2010-08-02 12:37:00,1.65,12395
517823,22554,12,2010-08-02 12:37:00,1.65,12395
517823,POST,1,2010-08-02 12:37:00,18.0,12395
C517892,21658,-1,2010-08-03 09:00:00,3.95,14911
C517892,84978,-3,2010-08-03 09:00:00,1.06,14911
517904,POST,5,2010-08-03 09:31:00,25.0,12484
517951,22665,6,2010-08-03 11:53:00,2.95,12621
517951,22667,6,2010-08-03 11:53:00,2.95,12621
517951,22666,6,2010-08-03 11:53:00,2.95,12621
517951,22621,12,2010-08-03 11:53:00,1.45,12621
517951,22652,12,2010-08-03 11:53:00,1.65,12621
517951,21144,12,2010-08-03 11:53:00,0.38,12621
517951,22355,50,2010-08-03 11:53:00,0.85,12621
517951,20719,50,2010-08-03 11:53:00,0.85,12621
517951,20726,20,2010-08-03 11:53:00,1.65,12621
517951,20973,24,2010-08-03 11:53:00,0.65,12621
517951,22326,36,2010-08-03 11:53:00,2.95,12621
517951,22383,20,2010-08-03 11:53:00,1.65,12621
517951,22272,6,2010-08-03 11:53:00,2.95,12621
517951,22568,4,2010-08-03 11:53:00,3.75,12621
517951,22090,6,2010-08-03 11:53:00,2.95,12621
517951,21212,24,2010-08-03 11:53:00,0.55,12621
517951,22088,6,2010-08-03 11:53:00,2.95,12621
517951,21197,12,2010-08-03 11:53:00,1.65,12621
517951,22328,48,2010-08-03 11:53:00,2.55,12621
517951,22303,12,2010-08-03 11:53:00,2.55,12621
517951,37501,3,2010-08-03 11:53:00,6.95,12621
517951,POST,5,2010-08-03 11:53:00,18.0,12621
C517961,20684,-1,2010-08-03 12:33:00,3.25,12770
517974,21918,24,2010-08-03 13:55:00,0.42,14911
517974,84077,48,2010-08-03 13:55:00,0.21,14911
517974,85226A,12,2010-08-03 13:55:00,0.55,14911
517974,22623,6,2010-08-03 13:55:00,4.95,14911
517974,21700,24,2010-08-03 13:55:00,0.85,14911
517974,22396,12,2010-08-03 13:55:00,1.25,14911
517974,22398,12,2010-08-03 13:55:00,1.25,14911
517974,22400,12,2010-08-03 13:55:00,1.25,14911
517974,85216,24,2010-08-03 13:55:00,0.65,14911
517974,85096,12,2010-08-03 13:55:00,3.75,14911
517974,84580,8,2010-08-03 13:55:00,3.75,14911
517974,84584,6,2010-08-03 13:55:00,2.55,14911
517974,84658,8,2010-08-03 13:55:00,6.95,14911
517974,22423,6,2010-08-03 13:55:00,12.75,14911
517974,22221,2,2010-08-03 13:55:00,9.95,14911
517974,22222,6,2010-08-03 13:55:00,4.95,14911
517974,84987,12,2010-08-03 13:55:00,1.45,14911
517974,84509B,8,2010-08-03 13:55:00,3.75,14911
517974,84509F,4,2010-08-03 13:55:00,3.75,14911
517974,84510A,10,2010-08-03 13:55:00,1.25,14911
517974,84821,12,2010-08-03 13:55:00,0.85,14911
517974,22151,24,2010-08-03 13:55:00,0.42,14911
517974,22620,24,2010-08-03 13:55:00,1.25,14911
517974,22621,24,2010-08-03 13:55:00,1.45,14911
517974,22692,20,2010-08-03 13:55:00,6.35,14911
517974,22631,12,2010-08-03 13:55:00,1.95,14911
517974,22635,4,2010-08-03 13:55:00,9.95,14911
517974,22636,4,2010-08-03 13:55:00,8.5,14911
517974,16048,24,2010-08-03 13:55:00,0.42,14911
517974,84678,12,2010-08-03 13:55:00,2.55,14911
517974,84683,24,2010-08-03 13:55:00,1.25,14911
517974,85006,6,2010-08-03 13:55:00,2.95,14911
517974,85016,6,2010-08-03 13:55:00,2.55,14911
517974,21259,2,2010-08-03 13:55:00,5.95,14911
517974,20684,6,2010-08-03 13:55:00,3.25,14911
517974,20682,6,2010-08-03 13:55:00,3.25,14911
517974,21001,6,2010-08-03 13:55:00,5.95,14911
517974,21000,12,2010-08-03 13:55:00,4.25,14911
517974,84912A,8,2010-08-03 13:55:00,3.75,14911
517974,84912B,8,2010-08-03 13:55:00,3.75,14911
517974,21484,8,2010-08-03 13:55:00,3.45,14911
517974,21485,6,2010-08-03 13:55:00,4.95,14911
517974,22112,6,2010-08-03 13:55:00,4.95,14911
517974,22271,6,2010-08-03 13:55:00,2.95,14911
517974,22274,6,2010-08-03 13:55:00,2.95,14911
517974,21534,3,2010-08-03 13:55:00,4.95,14911
517974,22445,12,2010-08-03 13:55:00,2.95,14911
517974,82483,8,2010-08-03 13:55:00,5.95,14911
517974,82486,4,2010-08-03 13:55:00,7.95,14911
517974,22489,24,2010-08-03 13:55:00,0.42,14911
517974,20979,16,2010-08-03 13:55:00,1.25,14911
517974,20977,16,2010-08-03 13:55:00,1.25,14911
517974,21383,12,2010-08-03 13:55:00,0.65,14911
517974,21675,12,2010-08-03 13:55:00,0.85,14911
517974,22665,6,2010-08-03 13:55:00,2.95,14911
517974,22666,12,2010-08-03 13:55:00,2.95,14911
517974,22667,12,2010-08-03 13:55:00,2.95,14911
518007,22629,12,2010-08-04 09:14:00,1.95,12437
518007,21559,12,2010-08-04 09:14:00,2.55,12437
518007,22353,12,2010-08-04 09:14:00,2.55,12437
518007,22326,5,2010-08-04 09:14:00,2.95,12437
518007,22328,12,2010-08-04 09:14:00,2.95,12437
518007,22356,10,2010-08-04 09:14:00,0.85,12437
518007,20724,10,2010-08-04 09:14:00,0.85,12437
518007,22352,12,2010-08-04 09:14:00,2.55,12437
518007,22631,12,2010-08-04 09:14:00,1.95,12437
518007,POST,1,2010-08-04 09:14:00,15.0,12437
518081,21578,30,2010-08-04 14:20:00,2.25,12524
518081,20728,20,2010-08-04 14:20:00,1.65,12524
518081,21949,48,2010-08-04 14:20:00,1.25,12524
518081,21559,24,2010-08-04 14:20:00,2.55,12524
518081,20723,30,2010-08-04 14:20:00,0.85,12524
518081,22659,24,2010-08-04 14:20:00,1.95,12524
518081,22630,24,2010-08-04 14:20:00,1.95,12524
518081,22631,24,2010-08-04 14:20:00,1.95,12524
518081,21561,30,2010-08-04 14:20:00,2.55,12524
518081,22328,48,2010-08-04 14:20:00,2.55,12524
518081,POST,5,2010-08-04 14:20:00,18.0,12524
518081,22383,30,2010-08-04 14:20:00,1.65,12524
518081,20725,30,2010-08-04 14:20:00,1.65,12524
518081,20726,40,2010-08-04 14:20:00,1.65,12524
518081,21558,18,2010-08-04 14:20:00,2.55,12524
518081,22352,48,2010-08-04 14:20:00,2.55,12524
518081,22382,30,2010-08-04 14:20:00,1.65,12524
518081,22384,30,2010-08-04 14:20:00,1.65,12524
518139,21946,12,2010-08-04 15:52:00,0.85,12765
518139,21943,12,2010-08-04 15:52:00,0.85,12765
518139,22631,12,2010-08-04 15:52:00,1.95,12765
518139,22659,12,2010-08-04 15:52:00,1.95,12765
518139,85032D,12,2010-08-04 15:52:00,2.1,12765
518139,35832,12,2010-08-04 15:52:00,2.95,12765
518139,22340,12,2010-08-04 15:52:00,1.65,12765
518139,35961,24,2010-08-04 15:52:00,0.85,12765
518139,35958,24,2010-08-04 15:52:00,0.85,12765
518139,35962,12,2010-08-04 15:52:00,2.1,12765
518139,35970,12,2010-08-04 15:52:00,1.69,12765
518139,84832,24,2010-08-04 15:52:00,0.85,12765
518139,22603,12,2010-08-04 15:52:00,0.85,12765
518139,22600,12,2010-08-04 15:52:00,0.85,12765
518139,22602,12,2010-08-04 15:52:00,0.85,12765
518139,85017B,12,2010-08-04 15:52:00,0.85,12765
518139,85017C,12,2010-08-04 15:52:00,0.85,12765
518139,22556,12,2010-08-04 15:52:00,1.65,12765
518139,22555,12,2010-08-04 15:52:00,1.65,12765
518139,POST,1,2010-08-04 15:52:00,15.0,12765
518231,20719,10,2010-08-05 15:28:00,0.85,12471
518231,21577,6,2010-08-05 15:28:00,2.25,12471
518231,21700,24,2010-08-05 15:28:00,0.85,12471
518231,21731,12,2010-08-05 15:28:00,1.65,12471
518231,22200,4,2010-08-05 15:28:00,4.25,12471
518231,22333,8,2010-08-05 15:28:00,1.65,12471
518231,22353,6,2010-08-05 15:28:00,2.55,12471
518231,22326,6,2010-08-05 15:28:00,2.95,12471
518231,22423,16,2010-08-05 15:28:00,10.95,12471
518231,22505,8,2010-08-05 15:28:00,4.95,12471
518231,22457,12,2010-08-05 15:28:00,2.95,12471
518231,22554,12,2010-08-05 15:28:00,1.65,12471
518231,22555,12,2010-08-05 15:28:00,1.65,12471
518231,22556,12,2010-08-05 15:28:00,1.65,12471
518231,22644,12,2010-08-05 15:28:00,1.45,12471
518231,22646,24,2010-08-05 15:28:00,1.45,12471
518231,POST,3,2010-08-05 15:28:00,18.0,12471
518231,22472,9,2010-08-05 15:28:00,0.0,12471
C518254,22073,-1,2010-08-05 18:09:00,3.75,12525
C518254,22180,-1,2010-08-05 18:09:00,9.95,12525
C518254,85008,-1,2010-08-05 18:09:00,4.95,12525
C518254,21539,-1,2010-08-05 18:09:00,4.95,12525
C518254,21527,-1,2010-08-05 18:09:00,7.95,12525
C518263,22467,-46,2010-08-05 18:59:00,2.1,12678
C518263,22617,-36,2010-08-05 18:59:00,4.25,12678
C518263,22138,-33,2010-08-05 18:59:00,4.25,12678
518271,22628,6,2010-08-06 08:57:00,4.95,12633
518271,22669,5,2010-08-06 08:57:00,2.95,12633
518271,22631,12,2010-08-06 08:57:00,1.95,12633
518271,20718,30,2010-08-06 08:57:00,1.25,12633
518271,15039,10,2010-08-06 08:57:00,0.85,12633
518271,21788,24,2010-08-06 08:57:00,0.85,12633
518271,72741,9,2010-08-06 08:57:00,1.45,12633
518271,21125,12,2010-08-06 08:57:00,1.25,12633
518271,22668,5,2010-08-06 08:57:00,2.95,12633
518271,21156,8,2010-08-06 08:57:00,1.95,12633
518271,21042,3,2010-08-06 08:57:00,5.95,12633
518271,22326,6,2010-08-06 08:57:00,2.95,12633
518271,22327,6,2010-08-06 08:57:00,2.95,12633
518271,22328,6,2010-08-06 08:57:00,2.95,12633
518271,22352,6,2010-08-06 08:57:00,2.55,12633
518271,20725,10,2010-08-06 08:57:00,1.65,12633
518271,21533,3,2010-08-06 08:57:00,4.95,12633
518271,21537,4,2010-08-06 08:57:00,4.25,12633
518271,22303,6,2010-08-06 08:57:00,2.55,12633
518271,21844,6,2010-08-06 08:57:00,2.95,12633
518271,21527,2,2010-08-06 08:57:00,7.95,12633
518271,20982,12,2010-08-06 08:57:00,0.85,12633
518271,20983,12,2010-08-06 08:57:00,0.85,12633
518271,11001,16,2010-08-06 08:57:00,1.69,12633
518271,22505,4,2010-08-06 08:57:00,4.95,12633
518271,21889,12,2010-08-06 08:57:00,1.25,12633
518271,22652,12,2010-08-06 08:57:00,1.65,12633
518271,21930,10,2010-08-06 08:57:00,1.95,12633
518271,21929,10,2010-08-06 08:57:00,1.95,12633
518271,22411,10,2010-08-06 08:57:00,1.95,12633
518271,22386,10,2010-08-06 08:57:00,1.95,12633
518271,85099B,10,2010-08-06 08:57:00,1.95,12633
518271,22556,12,2010-08-06 08:57:00,1.65,12633
518271,22557,12,2010-08-06 08:57:00,1.65,12633
518271,22551,12,2010-08-06 08:57:00,1.65,12633
518271,POST,3,2010-08-06 08:57:00,18.0,12633
518286,22668,5,2010-08-06 11:31:00,2.95,12712
518286,22669,5,2010-08-06 11:31:00,2.95,12712
518286,84581,4,2010-08-06 11:31:00,3.75,12712
518286,84580,4,2010-08-06 11:31:00,3.75,12712
518286,22536,48,2010-08-06 11:31:00,0.42,12712
518286,20702,15,2010-08-06 11:31:00,4.25,12712
518286,20703,15,2010-08-06 11:31:00,4.25,12712
518286,22276,6,2010-08-06 11:31:00,2.55,12712
518286,84592,6,2010-08-06 11:31:00,2.95,12712
518286,22621,24,2010-08-06 11:31:00,1.45,12712
518286,POST,1,2010-08-06 11:31:00,18.0,12712
518361,37449,1,2010-08-06 16:32:00,8.5,14156
518395,85049H,24,2010-08-08 12:41:00,0.42,14156
518395,85049G,24,2010-08-08 12:41:00,1.25,14156
518395,85049F,24,2010-08-08 12:41:00,1.25,14156
518395,85049E,144,2010-08-08 12:41:00,1.06,14156
518395,85049D,24,2010-08-08 12:41:00,1.25,14156
518395,85049C,24,2010-08-08 12:41:00,1.25,14156
518395,85049B,24,2010-08-08 12:41:00,1.25,14156
518395,22077,24,2010-08-08 12:41:00,1.65,14156
518395,22692,10,2010-08-08 12:41:00,6.35,14156
518395,22652,12,2010-08-08 12:41:00,1.65,14156
518395,22690,10,2010-08-08 12:41:00,6.35,14156
518395,22667,6,2010-08-08 12:41:00,2.95,14156
518395,22665,6,2010-08-08 12:41:00,2.95,14156
518395,16237,30,2010-08-08 12:41:00,0.21,14156
518395,16236,28,2010-08-08 12:41:00,0.21,14156
518395,22647,12,2010-08-08 12:41:00,1.45,14156
518395,22435,18,2010-08-08 12:41:00,1.25,14156
518395,72760B,8,2010-08-08 12:41:00,9.95,14156
518395,22120,4,2010-08-08 12:41:00,9.95,14156
518395,47568,12,2010-08-08 12:41:00,2.1,14156
518395,84520B,24,2010-08-08 12:41:00,0.85,14156
518418,22630,12,2010-08-09 08:26:00,1.95,12567
518418,22631,12,2010-08-09 08:26:00,1.95,12567
518418,21632,2,2010-08-09 08:26:00,12.75,12567
518418,21633,2,2010-08-09 08:26:00,12.75,12567
518418,21135,8,2010-08-09 08:26:00,1.69,12567
518418,22326,6,2010-08-09 08:26:00,2.95,12567
518418,22352,6,2010-08-09 08:26:00,2.55,12567
518418,22353,6,2010-08-09 08:26:00,2.55,12567
518418,22328,6,2010-08-09 08:26:00,2.95,12567
518418,21212,24,2010-08-09 08:26:00,0.55,12567
518418,21210,12,2010-08-09 08:26:00,1.45,12567
518418,84988,12,2010-08-09 08:26:00,1.45,12567
518418,84987,12,2010-08-09 08:26:00,1.45,12567
518418,22417,24,2010-08-09 08:26:00,0.55,12567
518418,22629,12,2010-08-09 08:26:00,1.95,12567
518418,22303,6,2010-08-09 08:26:00,2.55,12567
518418,85216,12,2010-08-09 08:26:00,0.65,12567
518418,22423,1,2010-08-09 08:26:00,12.75,12567
518418,21949,12,2010-08-09 08:26:00,1.25,12567
518418,20914,6,2010-08-09 08:26:00,2.95,12567
518418,20750,4,2010-08-09 08:26:00,7.95,12567
518418,20975,24,2010-08-09 08:26:00,0.65,12567
518418,85099B,10,2010-08-09 08:26:00,1.95,12567
518418,20724,10,2010-08-09 08:26:00,0.85,12567
518418,20725,10,2010-08-09 08:26:00,1.65,12567
518418,22504,4,2010-08-09 08:26:00,29.95,12567
518418,20716,10,2010-08-09 08:26:00,1.25,12567
518418,20977,16,2010-08-09 08:26:00,1.25,12567
518418,20981,12,2010-08-09 08:26:00,0.85,12567
518418,20983,12,2010-08-09 08:26:00,0.85,12567
518418,21424,6,2010-08-09 08:26:00,2.95,12567
518418,21432,4,2010-08-09 08:26:00,5.95,12567
518418,21731,12,2010-08-09 08:26:00,1.65,12567
518418,22385,10,2010-08-09 08:26:00,1.95,12567
518418,22382,10,2010-08-09 08:26:00,1.65,12567
518418,21578,6,2010-08-09 08:26:00,2.25,12567
518418,20719,10,2010-08-09 08:26:00,0.85,12567
518418,22466,12,2010-08-09 08:26:00,1.95,12567
518418,POST,5,2010-08-09 08:26:00,18.0,12567
518428,22662,10,2010-08-09 10:33:00,1.65,12458
518428,20749,2,2010-08-09 10:33:00,7.95,12458
518428,22356,10,2010-08-09 10:33:00,0.85,12458
518428,20719,10,2010-08-09 10:33:00,0.85,12458
518428,35609A,24,2010-08-09 10:33:00,0.19,12458
518428,22077,12,2010-08-09 10:33:00,1.65,12458
